from,to,cost
1016111,1018441,1632.71
1016111,1018442,1799.19
1016111,1018451,1632.71
1016111,1018452,1554.38
1016111,1018721,1799.19
1016111,1018722,1675.4
1016111,1018731,1799.19
1016111,1018732,2368.07
1016111,1018891,1603.59
1016111,1018892,1675.4
1016111,1018901,1310.26
1016111,1018902,1946.27
1016111,1019451,1603.59
1016111,1019452,1946.27
1016111,1019461,1675.4
1016111,1019462,2252.5
1016111,1019761,2765.24
1016111,1019762,2368.07
1016111,1020361,2368.07
1016111,1020362,2252.5
1016111,1020371,2368.07
1016111,1020372,2770.06
1016111,1020561,1946.27
1016111,1020562,2230.29
1016111,1020571,1946.27
1016111,1020572,2260.38
1016111,1020821,2252.5
1016111,1020822,2230.29
1016111,1020831,2252.5
1016111,1020832,3089.87
1016111,1021601,2260.38
1016111,1021602,2311.11
1016111,1021781,2311.11
1016111,1021782,2618.81
1016111,1058031,2210.69
1016111,1058032,2177.06
1016111,1058051,1192.11
1016111,1058052,1632.71
1016112,1014661,2594.95
1016112,1014662,2459.57
1016112,1014861,2558.33
1016112,1014862,1954.99
1016112,1014871,2558.33
1016112,1014872,2459.57
1016112,1014971,1954.99
1016112,1014972,1864.16
1016112,1015901,2459.57
1016112,1015902,2222.98
1016112,1016041,2135.09
1016112,1016042,2092.46
1016112,1016111,684.421
1016112,1016112,0
1016112,1016191,1008.84
1016112,1016192,1864.16
1016112,1016201,1008.84
1016112,1016202,562.961
1016112,1016261,2222.98
1016112,1016262,1864.16
1016112,1016811,1326.45
1016112,1016812,1684.69
1016112,1017341,1995.59
1016112,1017342,1684.69
1016112,1017351,1995.59
1016112,1017352,2092.46
1016112,1017391,509.868
1016112,1017392,509.868
1016112,1017411,941.567
1016112,1017412,1051.04
1016112,1017441,562.961
1016112,1017442,562.961
1016112,1017451,625.846
1016112,1017452,625.846
1016112,1017531,1684.69
1016112,1017541,1684.69
1016112,1017542,1134.2
1016112,1017551,562.961
1016112,1017552,556.903
1016112,1017911,2092.46
1016112,1017912,2160.42
1016112,1018111,556.903
1016112,1018112,625.846
1016112,1018121,556.903
1016112,1018122,1642.95
1016112,1018301,1841.39
1016112,1018302,1267.71
1016112,1018311,1841.39
1016112,1018312,2292.42
1016112,1018441,1134.2
1016112,1018442,1267.71
1016112,1018451,1134.2
1016112,1018452,941.567
1016112,1018721,1267.71
1016112,1018722,1051.04
1016112,1018731,1267.71
1016112,1018732,1775.18
1016112,1018891,948.462
1016112,1018892,1051.04
1016112,1018901,625.846
1016112,1018902,1262.31
1016112,1019451,948.462
1016112,1019452,1262.31
1016112,1019461,1051.04
1016112,1019462,1599.89
1016112,1019761,2303.59
1016112,1019762,1775.18
1016112,1020361,1775.18
1016112,1020362,1599.89
1016112,1020371,1775.18
1016112,1020372,2155.63
1016112,1020561,1262.31
1016112,1020562,1546.56
1016112,1020571,1262.31
1016112,1020572,1579.14
1016112,1020821,1599.89
1016112,1020822,1546.56
1016112,1020831,1599.89
1016112,1020832,2423.37
1016112,1021601,1579.14
1016112,1021602,1642.95
1016112,1021781,1642.95
1016112,1021782,1945.31
1016112,1058031,2658.84
1016112,1058032,2558.33
1016112,1058051,856.273
1016112,1058052,1134.2
1016191,1014661,1690
1016191,1014662,1562.49
1016191,1014861,1579.4
1016191,1014862,950.742
1016191,1014871,1579.4
1016191,1014872,1562.49
1016191,1014971,950.742
1016191,1014972,982.055
1016191,1015901,1562.49
1016191,1015902,1345.38
1016191,1016041,3036.75
1016191,1016042,2998.88
1016191,1016111,637.715
1016191,1016112,1008.84
1016191,1016191,0
1016191,1016192,982.055
1016191,1016201,702.47
1016191,1016202,702.47
1016191,1016261,1345.38
1016191,1016262,982.055
1016191,1016811,2061.61
1016191,1016812,2565.17
1016191,1017341,2845.94
1016191,1017342,2565.17
1016191,1017351,2845.94
1016191,1017352,2998.88
1016191,1017391,1430.92
1016191,1017392,1008.84
1016191,1017411,1949.22
1016191,1017412,2055.32
1016191,1017441,1008.84
1016191,1017442,702.47
1016191,1017451,1008.84
1016191,1017452,1547.16
1016191,1017531,2565.17
1016191,1017541,2565.17
1016191,1017542,2123.55
1016191,1017551,702.47
1016191,1017552,939.932
1016191,1017911,2998.88
1016191,1017912,3091.44
1016191,1018111,939.932
1016191,1018112,1547.16
1016191,1018121,939.932
1016191,1018122,2385.49
1016191,1018301,2776.77
1016191,1018302,2269
1016191,1018311,2776.77
1016191,1018312,3275.07
1016191,1018441,2123.55
1016191,1018442,2269
1016191,1018451,2123.55
1016191,1018452,1949.22
1016191,1018721,2269
1016191,1018722,2055.32
1016191,1018731,2269
1016191,1018732,2782.84
1016191,1018891,1936.95
1016191,1018892,2055.32
1016191,1018901,1547.16
1016191,1018902,2161.57
1016191,1019451,1936.95
1016191,1019452,2161.57
1016191,1019461,2055.32
1016191,1019462,2579.4
1016191,1019761,3288.4
1016191,1019762,2782.84
1016191,1020361,2782.84
1016191,1020362,2579.4
1016191,1020371,2782.84
1016191,1020372,3156.59
1016191,1020561,2161.57
1016191,1020562,2439.39
1016191,1020571,2161.57
1016191,1020572,2399.31
1016191,1020821,2579.4
1016191,1020822,2439.39
1016191,1020831,2579.4
1016191,1020832,3371.54
1016191,1021601,2399.31
1016191,1021602,2385.49
1016191,1021781,2385.49
1016191,1021782,2701.66
1016191,1058031,1655.39
1016191,1058032,1579.4
1016191,1058051,1749.93
1016191,1058052,2123.55
1016192,1014661,731.043
1016192,1014662,596.492
1016192,1014861,779.936
1016192,1014862,553.995
1016192,1014871,779.936
1016192,1014872,596.492
1016192,1014971,553.995
1016192,1014972,553.995
1016192,1015901,596.492
1016192,1015902,366.128
1016192,1016041,3977.7
1016192,1016042,3937.46
1016192,1016111,1619.72
1016192,1016112,1864.16
1016192,1016191,982.055
1016192,1016192,0
1016192,1016201,982.055
1016192,1016202,1358.42
1016192,1016261,366.128
1016192,1016262,366.128
1016192,1016811,3036.14
1016192,1016812,3512.36
1016192,1017341,3804.61
1016192,1017342,3512.36
1016192,1017351,3804.61
1016192,1017352,3937.46
1016192,1017391,2346.54
1016192,1017392,1864.16
1016192,1017411,2749.91
1016192,1017412,2836.03
1016192,1017441,1864.16
1016192,1017442,1358.42
1016192,1017451,1864.16
1016192,1017452,2250.91
1016192,1017531,3512.36
1016192,1017541,3512.36
1016192,1017542,2995.91
1016192,1017551,1358.42
1016192,1017552,1534.37
1016192,1017911,3937.46
1016192,1017912,4016.94
1016192,1018111,1534.37
1016192,1018112,2250.91
1016192,1018121,1534.37
1016192,1018122,2809.02
1016192,1018301,3698.6
1016192,1018302,3118.32
1016192,1018311,3698.6
1016192,1018312,4153.3
1016192,1018441,2995.91
1016192,1018442,3118.32
1016192,1018451,2995.91
1016192,1018452,2749.91
1016192,1018721,3118.32
1016192,1018722,2836.03
1016192,1018731,3118.32
1016192,1018732,3561.52
1016192,1018891,2684.33
1016192,1018892,2836.03
1016192,1018901,2250.91
1016192,1018902,2771.97
1016192,1019451,2684.33
1016192,1019452,2771.97
1016192,1019461,2836.03
1016192,1019462,3277.15
1016192,1019761,4163.41
1016192,1019762,3561.52
1016192,1020361,3561.52
1016192,1020362,3277.15
1016192,1020371,3561.52
1016192,1020372,3892.87
1016192,1020561,2771.97
1016192,1020562,3018.67
1016192,1020571,2771.97
1016192,1020572,2900.65
1016192,1020821,3277.15
1016192,1020822,3018.67
1016192,1020831,3277.15
1016192,1020832,3981.15
1016192,1021601,2900.65
1016192,1021602,2809.02
1016192,1021781,2809.02
1016192,1021782,3106.35
1016192,1058031,998.176
1016192,1058032,779.936
1016192,1058051,2683.53
1016192,1058052,2995.91
1016201,1014661,1690
1016201,1014662,1562.49
1016201,1014861,1579.4
1016201,1014862,950.742
1016201,1014871,1579.4
1016201,1014872,1562.49
1016201,1014971,950.742
1016201,1014972,982.055
1016201,1015901,1562.49
1016201,1015902,1345.38
1016201,1016041,3036.75
1016201,1016042,2998.88
1016201,1016111,637.715
1016201,1016112,1008.84
1016201,1016191,982.055
1016201,1016192,982.055
1016201,1016201,0
1016201,1016202,702.47
1016201,1016261,1345.38
1016201,1016262,982.055
1016201,1016811,2061.61
1016201,1016812,2565.17
1016201,1017341,2845.94
1016201,1017342,2565.17
1016201,1017351,2845.94
1016201,1017352,2998.88
1016201,1017391,1430.92
1016201,1017392,1008.84
1016201,1017411,1949.22
1016201,1017412,2055.32
1016201,1017441,1008.84
1016201,1017442,702.47
1016201,1017451,1008.84
1016201,1017452,1547.16
1016201,1017531,2565.17
1016201,1017541,2565.17
1016201,1017542,2123.55
1016201,1017551,702.47
1016201,1017552,939.932
1016201,1017911,2998.88
1016201,1017912,3091.44
1016201,1018111,939.932
1016201,1018112,1547.16
1016201,1018121,939.932
1016201,1018122,2385.49
1016201,1018301,2776.77
1016201,1018302,2269
1016201,1018311,2776.77
1016201,1018312,3275.07
1016201,1018441,2123.55
1016201,1018442,2269
1016201,1018451,2123.55
1016201,1018452,1949.22
1016201,1018721,2269
1016201,1018722,2055.32
1016201,1018731,2269
1016201,1018732,2782.84
1016201,1018891,1936.95
1016201,1018892,2055.32
1016201,1018901,1547.16
1016201,1018902,2161.57
1016201,1019451,1936.95
1016201,1019452,2161.57
1016201,1019461,2055.32
1016201,1019462,2579.4
1016201,1019761,3288.4
1016201,1019762,2782.84
1016201,1020361,2782.84
1016201,1020362,2579.4
1016201,1020371,2782.84
1016201,1020372,3156.59
1016201,1020561,2161.57
1016201,1020562,2439.39
1016201,1020571,2161.57
1016201,1020572,2399.31
1016201,1020821,2579.4
1016201,1020822,2439.39
1016201,1020831,2579.4
1016201,1020832,3371.54
1016201,1021601,2399.31
1016201,1021602,2385.49
1016201,1021781,2385.49
1016201,1021782,2701.66
1016201,1058031,1655.39
1016201,1058032,1579.4
1016201,1058051,1749.93
1016201,1058052,2123.55
1016202,1014661,2081.16
1016202,1014662,1944.44
1016202,1014861,2097.74
1016202,1014862,1553.74
1016202,1014871,2097.74
1016202,1014872,1944.44
1016202,1014971,1553.74
1016202,1014972,1358.42
1016202,1015901,1944.44
1016202,1015902,1704.46
1016202,1016041,2691.25
1016202,1016042,2647.77
1016202,1016111,813.726
1016202,1016112,562.961
1016202,1016191,702.47
1016202,1016192,1358.42
1016202,1016201,702.47
1016202,1016202,0
1016202,1016261,1704.46
1016202,1016262,1358.42
1016202,1016811,1876.97
1016202,1016812,2245.72
1016202,1017341,2558.12
1016202,1017342,2245.72
1016202,1017351,2558.12
1016202,1017352,2647.77
1016202,1017391,1072.81
1016202,1017392,562.961
1016202,1017411,1391.77
1016202,1017412,1478.07
1016202,1017441,562.961
1016202,1017442,562.961
1016202,1017451,562.961
1016202,1017452,904.85
1016202,1017531,2245.72
1016202,1017541,2245.72
1016202,1017542,1656.48
1016202,1017551,237.525
1016202,1017552,237.525
1016202,1017911,2647.77
1016202,1017912,2708.38
1016202,1018111,237.525
1016202,1018112,904.85
1016202,1018121,237.525
1016202,1018122,1683.18
1016202,1018301,2389.74
1016202,1018302,1767.36
1016202,1018311,2389.74
1016202,1018312,2807.38
1016202,1018441,1656.48
1016202,1018442,1767.36
1016202,1018451,1656.48
1016202,1018452,1391.77
1016202,1018721,1767.36
1016202,1018722,1478.07
1016202,1018731,1767.36
1016202,1018732,2205.48
1016202,1018891,1330.5
1016202,1018892,1478.07
1016202,1018901,904.85
1016202,1018902,1483.63
1016202,1019451,1330.5
1016202,1019452,1483.63
1016202,1019461,1478.07
1016202,1019462,1944.35
1016202,1019761,2816.04
1016202,1019762,2205.48
1016202,1020361,2205.48
1016202,1020362,1944.35
1016202,1020371,2205.48
1016202,1020372,2548.39
1016202,1020561,1483.63
1016202,1020562,1754.93
1016202,1020571,1483.63
1016202,1020572,1700.24
1016202,1020821,1944.35
1016202,1020822,1754.93
1016202,1020831,1944.35
1016202,1020832,2702.31
1016202,1021601,1700.24
1016202,1021602,1683.18
1016202,1021781,1683.18
1016202,1021782,1999.39
1016202,1058031,2238.92
1016202,1058032,2097.74
1016202,1058051,1419.1
1016202,1058052,1656.48
1016261,1014661,377.535
1016261,1014662,240.699
1016261,1014861,579.978
1016261,1014862,722.027
1016261,1014871,579.978
1016261,1014872,240.699
1016261,1014971,722.027
1016261,1014972,366.128
1016261,1015901,240.699
1016261,1015902,240.699
1016261,1016041,4341.89
1016261,1016042,4301.39
1016261,1016111,1982.44
1016261,1016112,2222.98
1016261,1016191,1345.38
1016261,1016192,366.128
1016261,1016201,1345.38
1016261,1016202,1704.46
1016261,1016261,0
1016261,1016262,366.128
1016261,1016811,3401.96
1016261,1016812,3877.37
1016261,1017341,4170.42
1016261,1017342,3877.37
1016261,1017351,4170.42
1016261,1017352,4301.39
1016261,1017391,2709.58
1016261,1017392,2222.98
1016261,1017411,3095.26
1016261,1017412,3177.33
1016261,1017441,2222.98
1016261,1017442,1704.46
1016261,1017451,2222.98
1016261,1017452,2584.16
1016261,1017531,3877.37
1016261,1017541,3877.37
1016261,1017542,3351.86
1016261,1017551,1704.46
1016261,1017552,1866.11
1016261,1017911,4301.39
1016261,1017912,4379.18
1016261,1018111,1866.11
1016261,1018112,2584.16
1016261,1018121,1866.11
1016261,1018122,3071.73
1016261,1018301,4060.58
1016261,1018302,3470.21
1016261,1018311,4060.58
1016261,1018312,4507.86
1016261,1018441,3351.86
1016261,1018442,3470.21
1016261,1018451,3351.86
1016261,1018452,3095.26
1016261,1018721,3470.21
1016261,1018722,3177.33
1016261,1018731,3470.21
1016261,1018732,3898.57
1016261,1018891,3020.7
1016261,1018892,3177.33
1016261,1018901,2584.16
1016261,1018902,3079.77
1016261,1019451,3020.7
1016261,1019452,3079.77
1016261,1019461,3177.33
1016261,1019462,3598.89
1016261,1019761,4517.38
1016261,1019762,3898.57
1016261,1020361,3898.57
1016261,1020362,3598.89
1016261,1020371,3898.57
1016261,1020372,4219.42
1016261,1020561,3079.77
1016261,1020562,3316.32
1016261,1020571,3079.77
1016261,1020572,3181.32
1016261,1020821,3598.89
1016261,1020822,3316.32
1016261,1020831,3598.89
1016261,1020832,4277.29
1016261,1021601,3181.32
1016261,1021602,3071.73
1016261,1021781,3071.73
1016261,1021782,3358.91
1016261,1058031,863.658
1016261,1058032,579.978
1016261,1058051,3047.8
1016261,1058052,3351.86
1016262,1014661,731.043
1016262,1014662,596.492
1016262,1014861,779.936
1016262,1014862,553.995
1016262,1014871,779.936
1016262,1014872,596.492
1016262,1014971,553.995
1016262,1014972,553.995
1016262,1015901,596.492
1016262,1015902,366.128
1016262,1016041,3977.7
1016262,1016042,3937.46
1016262,1016111,1619.72
1016262,1016112,1864.16
1016262,1016191,982.055
1016262,1016192,982.055
1016262,1016201,982.055
1016262,1016202,1358.42
1016262,1016261,366.128
1016262,1016262,0
1016262,1016811,3036.14
1016262,1016812,3512.36
1016262,1017341,3804.61
1016262,1017342,3512.36
1016262,1017351,3804.61
1016262,1017352,3937.46
1016262,1017391,2346.54
1016262,1017392,1864.16
1016262,1017411,2749.91
1016262,1017412,2836.03
1016262,1017441,1864.16
1016262,1017442,1358.42
1016262,1017451,1864.16
1016262,1017452,2250.91
1016262,1017531,3512.36
1016262,1017541,3512.36
1016262,1017542,2995.91
1016262,1017551,1358.42
1016262,1017552,1534.37
1016262,1017911,3937.46
1016262,1017912,4016.94
1016262,1018111,1534.37
1016262,1018112,2250.91
1016262,1018121,1534.37
1016262,1018122,2809.02
1016262,1018301,3698.6
1016262,1018302,3118.32
1016262,1018311,3698.6
1016262,1018312,4153.3
1016262,1018441,2995.91
1016262,1018442,3118.32
1016262,1018451,2995.91
1016262,1018452,2749.91
1016262,1018721,3118.32
1016262,1018722,2836.03
1016262,1018731,3118.32
1016262,1018732,3561.52
1016262,1018891,2684.33
1016262,1018892,2836.03
1016262,1018901,2250.91
1016262,1018902,2771.97
1016262,1019451,2684.33
1016262,1019452,2771.97
1016262,1019461,2836.03
1016262,1019462,3277.15
1016262,1019761,4163.41
1016262,1019762,3561.52
1016262,1020361,3561.52
1016262,1020362,3277.15
1016262,1020371,3561.52
1016262,1020372,3892.87
1016262,1020561,2771.97
1016262,1020562,3018.67
1016262,1020571,2771.97
1016262,1020572,2900.65
1016262,1020821,3277.15
1016262,1020822,3018.67
1016262,1020831,3277.15
1016262,1020832,3981.15
1016262,1021601,2900.65
1016262,1021602,2809.02
1016262,1021781,2809.02
1016262,1021782,3106.35
1016262,1058031,998.176
1016262,1058032,779.936
1016262,1058051,2683.53
1016262,1058052,2995.91
1016811,1014661,3751.57
1016811,1014662,3623.41
1016811,1014861,3611.97
1016811,1014862,2952.49
1016811,1014871,3611.97
1016811,1014872,3623.41
1016811,1014971,2952.49
1016811,1014972,3036.14
1016811,1015901,3623.41
1016811,1015902,3401.96
1016811,1016041,1077.14
1016811,1016042,1052.83
1016811,1016111,1436.55
1016811,1016112,1326.45
1016811,1016191,2061.61
1016811,1016192,3036.14
1016811,1016201,2061.61
1016811,1016202,1876.97
1016811,1016261,3401.96
1016811,1016262,3036.14
1016811,1016811,0
1016811,1016812,628.101
1016811,1017341,823.014
1016811,1017342,628.101
1016811,1017351,823.014
1016811,1017352,1052.83
1016811,1017391,844.513
1016811,1017392,1326.45
1016811,1017411,1191.64
1016811,1017412,1285.4
1016811,1017441,1326.45
1016811,1017442,1876.97
1016811,1017451,1326.45
1016811,1017452,1518.98
1016811,1017531,628.101
1016811,1017541,628.101
1016811,1017542,882.592
1016811,1017551,1876.97
1016811,1017552,1877.27
1016811,1017911,1052.83
1016811,1017912,1194.46
1016811,1018111,1877.27
1016811,1018112,1518.98
1016811,1018121,1877.27
1016811,1018122,2440.19
1016811,1018301,943.969
1016811,1018302,1040.14
1016811,1018311,943.969
1016811,1018312,1555.44
1016811,1018441,882.592
1016811,1018442,1040.14
1016811,1018451,882.592
1016811,1018452,1191.64
1016811,1018721,1040.14
1016811,1018722,1285.4
1016811,1018731,1040.14
1016811,1018732,1600.76
1016811,1018891,1518.98
1016811,1018892,1389.25
1016811,1018901,1518.98
1016811,1018902,1871.85
1016811,1019451,1389.25
1016811,1019452,1871.85
1016811,1019461,1285.4
1016811,1019462,1780.03
1016811,1019761,1579.85
1016811,1019762,1600.76
1016811,1020361,1600.76
1016811,1020362,1780.03
1016811,1020371,1600.76
1016811,1020372,2003.95
1016811,1020561,1871.85
1016811,1020562,2073.85
