IDXNAME,LINK_ID,TLINKIDP1,TLINKIDN1,ST_ND_ID,ED_ND_ID,LENGTH,ST_DIR,ED_DIR,ROAD_CATE,ROADLEVEL,ROADSTATE,LINK_CATE,LINK_FACIL,ROAD_NO,ONEWAY,LANE,SPEEDLH,LEVELCODE,MEDIANST,BLANEST,DAY_TIME,SATDAY_TM,SUNDAY_TM,REGIONCD,TOLLLINK,GUIDEINFO1,GUIDEINFO2,DIR_ANGLE,ROAD_EXCLU,WEIGHT,HEIGHT,WIDTH,KIND,MULTI,MODIFIED,KEY,KS1,KS2
55380000,1909,10500261,10500262,79,1023,333,82,251,5,5,2,1,0,0,0,6,50,2,0,0,00002400,00002400,00002400,05,0,"0/0/0/1,2,3/0/4/0,1","1/1/0/2,3,4/0/5/1,1",0,0,,4.5,,,,0,55380000_79_1023,1850234600,1850234500
55380000,1949,10419101,10419102,1177,1840,133,324,148,7,7,2,1,0,0,0,2,60,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_1177_1840,,
55380000,1954,10419061,10419062,70,1847,361,313,210,7,7,2,1,0,0,0,2,60,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_70_1847,,
55380000,1955,10419062,10419061,76,1847,124,190,11,7,7,2,1,0,0,0,2,60,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_76_1847,,
55380000,1997,10419171,10419172,405,1876,20,357,177,6,6,2,1,0,0,0,4,60,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_405_1876,1850041200,1850041300
55380000,201,3402691,3402692,228,230,44,266,72,7,7,2,1,0,0,0,2,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_228_230,1860017300,1860017400
55380000,2016,10419051,10419052,1556,1895,47,8,188,6,6,2,1,0,0,0,4,60,2,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.30,3.00,,,0,55380000_1556_1895,1850019500,1850019600
55380000,204,3402661,3402662,230,245,62,341,161,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,,"0/1/0/1,2/0/2",0,0,,,,,,0,55380000_230_245,1860017500,1860017600
55380000,207,10419131,10419132,232,479,22,316,125,7,7,2,1,0,0,0,2,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_232_479,1850027300,1850027200
55380000,213,10419122,10419121,239,263,141,50,234,7,7,2,1,0,0,0,2,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_239_263,1850159400,1850159500
55380000,2135,3389452,3389451,833,2002,17,177,357,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,,"1/1/0/2/0/3/0,1",0,0,,,,,,0,55380000_833_2002,1850030100,1850030000
55380000,2136,3389452,,2001,2002,42,85,313,7,7,2,4,0,0,3,1,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_2001_2002,1850030100,
55380000,2137,,3389361,770,2003,100,258,78,2,2,2,2,0,4,4,4,60,1,0,2,07000900,00000000,18002000,05,0,,,0,0,40.0,4.40,3.20,,,0,55380000_770_2003,,1850003902
55380000,2139,3389361,,2002,2003,39,35,248,2,2,2,4,0,4,3,1,60,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_2002_2003,1850003902,
55380000,215,10419312,10419311,241,458,48,209,29,7,7,2,1,0,0,0,2,60,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_241_458,,
55380000,216,10419132,10419131,241,479,88,109,295,7,7,2,1,0,0,0,2,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_241_479,1850027200,1850027300
55380000,221,3402691,3402692,244,748,86,257,72,7,7,2,1,0,0,0,2,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_244_748,1860017700,1860017800
55380000,2229,3349641,3349642,21,2073,23,15,195,6,6,2,1,0,0,0,4,30,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_21_2073,1850056900,1850056800
55380000,2230,3349642,3349641,678,2073,24,194,14,6,6,2,1,0,0,0,4,30,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_678_2073,1850056800,1850056900
55380000,2272,3402881,3402882,553,2110,32,342,162,6,6,2,1,0,0,0,4,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_553_2110,1850048500,1850048400
55380000,2273,3402882,3402881,559,2110,73,165,345,6,6,2,1,0,0,0,4,50,1,0,0,00002400,00002400,00002400,05,0,,0/1/0/2/0/0,0,0,,,,,,0,55380000_559_2110,1850048400,1850048500
55380000,2277,3402881,3402882,559,2113,66,345,170,6,6,2,1,0,0,0,4,50,1,0,0,00002400,00002400,00002400,05,0,,"0/0/0/1,2/0/2",0,0,,,,,,0,55380000_559_2113,1850049100,1850049000
55380000,2303,3402991,3402992,542,2129,25,331,151,6,6,2,1,0,0,0,4,50,1,0,0,00002400,00002400,00002400,05,0,0/0/1/2/0/0,,0,0,,,,,,0,55380000_542_2129,1850043900,1850043800
55380000,2304,3402992,3402991,549,2129,42,149,329,6,6,2,1,0,0,0,4,50,1,0,0,00002400,00002400,00002400,05,0,,0/0/1/2/0/2,0,0,,,,,,0,55380000_549_2129,1850043800,1850043900
55380000,234,3402881,3402882,255,589,47,4,184,6,6,2,1,0,0,0,4,30,1,0,0,00002400,00002400,00002400,05,0,0/1/0/2/0/2,,0,0,,,,,,0,55380000_255_589,1850050500,1850050400
55380000,237,10419141,10419142,258,304,151,18,171,7,7,2,1,0,0,0,2,60,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_258_304,1850031800,1850031900
55380000,2388,,3334252,466,2185,27,256,71,2,2,2,2,0,4,4,4,50,1,0,2,07000900,00000000,18002000,05,0,,,0,0,32.4,4.40,3.20,,,0,55380000_466_2185,,1850006100
55380000,241,10419231,10419232,263,281,59,311,131,6,6,2,1,0,0,0,4,40,2,0,0,00002400,00002400,00002400,05,0,,0/1/0/0/0/2,0,0,,,,,,0,55380000_263_281,1850033600,1850033700
55380000,250,3402661,3402662,268,371,49,337,157,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_268_371,1860017500,1860017600
55380000,258,10419231,10419232,281,289,33,332,166,6,6,2,1,0,0,0,4,40,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_281_289,1850033600,1850033700
55380000,2581,3403011,3403012,808,2346,116,77,257,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_808_2346,1860630900,1860631000
55380000,2582,3403012,3403011,1724,2346,47,256,76,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_1724_2346,1860631000,1860630900
55380000,2604,3403011,3403012,1170,2367,151,357,177,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,,0/1/0/1/0/2,0,0,,,,,,0,55380000_1170_2367,1860016600,1860016500
55380000,2617,3403011,3403012,195,2375,95,357,177,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_195_2375,1860017200,1860017100
55380000,2618,3403012,3403011,220,2375,34,176,356,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_220_2375,1860017100,1860017200
55380000,2644,3402632,3402631,758,2396,66,332,152,5,5,2,1,0,0,0,6,50,2,0,0,00002400,00002400,00002400,05,0,"0/0/0/1,2,3/0/4,5,6,7/0,4","0/0/1/1,2,3,4/0/5/1,1",0,0,40.0,4.40,3.30,,,0,55380000_758_2396,1860632100,1860632200
55380000,2645,3402631,3402632,944,2396,43,149,329,5,5,2,1,0,0,0,6,50,2,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.40,3.30,,,0,55380000_944_2396,1860632200,1860632100
55380000,2648,10297301,10297302,1818,2398,28,349,169,5,5,2,1,0,0,0,6,60,2,1,0,00002400,00002400,00002400,05,0,,"0/1/0/2,3,4/0/5/1,1",0,0,40.0,4.40,3.30,,,0,55380000_1818_2398,1860200500,1860200400
55380000,2711,10297291,10297292,940,2466,13,336,156,5,5,2,1,0,0,0,6,60,2,0,0,00002400,00002400,00002400,05,0,,"1/1/0/2,3,4/0/5/1,1",0,0,40.0,4.40,3.30,,,0,55380000_940_2466,1860024100,1860024200
55380000,2741,10297311,10297312,1816,2488,31,23,203,5,5,2,1,0,0,0,6,60,2,1,0,00002400,00002400,00002400,05,0,,"1/1/0/2,3,4/0/5/1,1",0,0,,,,,,0,55380000_1816_2488,1860202100,1860202000
55380000,2742,10418551,10418552,1816,2489,29,286,106,7,7,2,1,0,0,0,2,60,2,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.40,3.30,,,0,55380000_1816_2489,,
55380000,2743,10418552,10418551,1820,2489,31,107,287,7,7,2,1,0,0,0,2,60,2,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.40,3.30,,,0,55380000_1820_2489,,
55380000,2744,10418551,,2488,2489,41,235,88,7,7,2,4,0,0,3,1,60,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_2488_2489,,
55380000,2745,10297302,10297301,1816,2490,30,198,18,5,5,2,1,0,0,0,6,60,2,0,0,00002400,00002400,00002400,05,0,,"0/1/0/2,3,4/0/4/1,0",0,0,40.0,4.40,3.30,,,0,55380000_1816_2490,1860200400,1860200500
55380000,2746,10297302,,2489,2490,49,121,358,7,7,2,4,0,0,3,1,60,2,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.40,3.30,,,0,55380000_2489_2490,,
55380000,2760,3389542,3389541,801,1893,354,213,36,6,6,2,1,0,0,0,4,60,2,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.30,3.00,,,0,55380000_801_1893,1850020500,1850020400
55380000,2773,10194452,,784,2502,461,286,99,0,0,2,2,0,300,3,2,100,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_784_2502,1850238100,
55380000,2774,,10194451,783,2503,457,285,99,0,0,2,2,0,300,4,2,100,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_783_2503,,1850238000
55380000,2775,,3442912,790,2504,68,97,277,0,0,2,2,0,300,4,2,100,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_790_2504,,1850237700
55380000,2776,3442912,,2502,2504,509,278,98,0,0,2,2,1,300,3,2,100,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_2502_2504,1850237700,
55380000,2777,3442911,,789,2505,64,98,278,0,0,2,2,0,300,3,2,100,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_789_2505,1850237600,
55380000,2778,,3442911,2503,2505,509,279,97,0,0,2,2,1,300,4,2,100,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_2503_2505,,1850237600
55380000,2812,3389381,3389382,813,2532,126,40,220,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,,"1/1/0/2/0/3/0,1",0,0,,,,,,0,55380000_813_2532,1850024800,1850024900
55380000,2813,3389382,3389381,1297,2532,34,228,48,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,"0/0/0/1,2/0/3/0,1","0/1/0/2/0/3/0,1",0,0,,,,,,0,55380000_1297_2532,1850024900,1850024800
55380000,2815,3389511,3389512,817,2534,125,345,165,6,6,2,1,0,0,0,4,50,2,0,0,00002400,00002400,00002400,05,0,,"1/1/0/2/0/3/0,1",0,0,,,,,,0,55380000_817_2534,1850028000,1850028100
55380000,2816,3389512,3389511,1296,2534,23,169,349,6,6,2,1,0,0,0,4,50,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_1296_2534,1850028100,1850028000
55380000,2818,3389482,3389481,487,2536,91,181,1,5,5,2,1,0,0,0,6,50,2,0,0,00002400,00002400,00002400,05,0,,"0/0/0/1,2,3/0/3",0,0,,,,,,0,55380000_487_2536,1850023302,1850023201
55380000,2821,3403032,3403031,1371,2538,150,348,168,6,6,2,1,0,0,0,4,50,2,0,0,00002400,00002400,00002400,05,0,,"0/1/0/2/0/3/0,1",0,0,,,,,,0,55380000_1371_2538,1850229800,1850229700
55380000,2823,3389411,3389412,472,2540,24,88,268,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,,"0/0/0/1,2/0/2",0,0,,,,,,0,55380000_472_2540,1850029400,1850029500
55380000,2824,3389412,3389411,820,2540,99,268,88,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,,"0/1/0/2/0/3/0,1",0,0,,,,,,0,55380000_820_2540,1850029500,1850029400
55380000,2826,3403041,3403042,206,2542,102,0,180,5,5,2,1,0,0,0,6,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_206_2542,1850040400,1850040500
55380000,2827,3403042,3403041,835,2542,35,181,1,5,5,2,1,0,0,0,6,30,2,0,0,00002400,00002400,00002400,05,0,,"0/0/0/1,2,3/0/4/1,0",0,0,,,,,,0,55380000_835_2542,1850040500,1850040400
55380000,2835,10418562,10418561,701,2549,107,197,17,7,7,2,1,0,0,0,2,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.40,3.30,,,0,55380000_701_2549,,
55380000,2841,10419241,10419242,317,2554,76,344,164,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,,0/1/0/1/0/2,0,0,,,,,,0,55380000_317_2554,1850036900,1850036800
55380000,2842,10419242,10419241,340,2554,88,164,344,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,,0/1/0/2/0/0,0,0,,,,,,0,55380000_340_2554,1850036800,1850036900
55380000,2847,10419111,10419112,2556,2558,111,10,197,7,7,2,1,0,0,0,2,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_2556_2558,,
55380000,2849,3389541,3389542,315,2561,58,340,160,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,,0/1/0/2/0/2,0,0,40.0,4.30,3.00,,,0,55380000_315_2561,1850035000,1850035100
55380000,2853,3402992,3402991,141,2564,53,195,15,6,6,2,1,0,0,0,4,50,1,0,0,00002400,00002400,00002400,05,0,"0/0/0/1,2/2/0",,0,0,,,,,,0,55380000_141_2564,1850043800,1850043900
55380000,2860,3444161,,723,2565,230,212,32,0,0,2,2,0,251,3,2,100,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_723_2565,1860334000,
55380000,2861,3444161,,2565,2566,50,211,31,0,0,2,2,1,251,3,2,100,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_2565_2566,1860333200,
55380000,2862,3444161,,2566,2567,523,212,32,0,0,2,2,0,251,3,2,100,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_2566_2567,1860333000,
55380000,2863,10481111,,2567,2568,48,211,31,0,0,2,2,1,251,3,2,100,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_2567_2568,1860332600,
55380000,2864,10481122,,160,2569,64,156,336,0,0,2,2,0,251,3,2,100,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_160_2569,1860335100,
55380000,2865,10481122,,2569,2570,70,156,336,0,0,2,2,1,251,3,2,100,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_2569_2570,1860335100,
55380000,2866,10481122,,2570,2571,889,157,22,0,0,2,2,0,251,3,2,100,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_2570_2571,1860631600,
55380000,2867,10481122,,2571,2572,84,203,23,0,0,2,2,1,251,3,2,100,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_2571_2572,1860631600,
55380000,2868,10481122,,2572,2573,1071,203,54,0,0,2,2,0,251,3,2,100,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_2572_2573,1850324300,
55380000,2869,10481122,,2573,2574,310,235,71,0,0,2,2,1,251,3,2,100,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_2573_2574,1850176900,
55380000,2873,,3444162,724,2580,235,212,32,0,0,2,2,0,251,4,2,100,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_724_2580,,1860334100
55380000,2874,3444162,,2579,2580,50,32,212,0,0,2,2,1,251,3,2,100,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_2579_2580,1860333300,
55380000,2875,,3444162,2579,2582,526,212,32,0,0,2,2,0,251,4,2,100,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_2579_2582,,1860333100
55380000,2876,10481112,,2581,2582,50,32,212,0,0,2,2,1,251,3,2,100,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_2581_2582,1860332700,
55380000,2877,,10481102,2583,2584,72,156,336,0,0,2,2,1,251,4,2,100,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_2583_2584,,1860334600
55380000,2878,,10481121,2585,2586,86,201,23,0,0,2,2,1,251,4,2,100,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_2585_2586,,1860631500
55380000,2880,10481121,,2587,2588,317,68,234,0,0,2,2,1,251,3,2,100,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_2587_2588,1850177000,
55380000,2885,10481092,,843,2593,577,295,152,0,0,2,3,0,251,3,1,50,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_843_2593,1860334400,
55380000,2886,10481102,,2583,2593,310,336,156,0,0,2,2,0,251,3,2,100,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_2583_2593,1860333500,
55380000,2887,,10481112,2581,2593,3802,210,337,0,0,2,2,0,251,4,2,100,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_2581_2593,,1860332500
55380000,289,10419151,10419152,304,329,164,343,163,7,7,2,1,0,0,0,2,60,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_304_329,1850034900,1850034800
55380000,29,,10415471,41,684,7,118,298,5,5,2,2,0,0,4,4,50,1,1,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_41_684,,1850058300
55380000,2901,3389541,3389542,1025,2606,78,336,164,6,6,2,1,0,0,0,4,60,2,0,0,00002400,00002400,00002400,05,0,0/1/1/2/0/0,,0,0,40.0,4.30,3.00,,,0,55380000_1025_2606,1850020801,1850020902
55380000,2909,3403012,3403011,808,2613,24,253,73,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,0/1/0/0/0/2,,0,0,,,,,,0,55380000_808_2613,1860631000,1860630900
55380000,2911,3403062,3403061,171,2614,15,165,345,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,,"0/1/0/1,2/0/2",0,0,,,,,,0,55380000_171_2614,1860335300,1860335400
55380000,2912,3403061,3403062,2613,2614,170,342,162,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,"0/1/0/1,2/0/2",0/1/0/2/0/0,0,0,,,,,,0,55380000_2613_2614,1860335400,1860335300
55380000,2947,3349642,3349641,25,2642,17,197,17,6,6,2,1,0,0,0,4,30,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_25_2642,1850056800,1850056900
55380000,2948,3349641,3349642,665,2642,21,14,194,6,6,2,1,0,0,0,4,30,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_665_2642,1850056900,1850056800
55380000,2962,,10481102,2584,2652,381,156,349,0,0,2,2,0,251,4,2,100,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_2584_2652,,1860335200
55380000,2963,,10194351,842,2652,439,287,355,0,0,2,3,0,300,4,1,50,1,0,0,00002400,00002400,00002400,05,1,,,0,1,40.0,4.50,3.50,,,0,55380000_842_2652,,1860335900
55380000,2966,3403012,3403011,195,2654,43,178,358,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,"0/0/0/1,2/0/2",,0,0,,,,,,0,55380000_195_2654,1860017100,1860017200
55380000,2967,3403011,3403012,2367,2654,24,358,178,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,"0/1/0/1,2/0/0",,0,0,,,,,,0,55380000_2367_2654,1860016600,1860016500
55380000,2968,3402692,3402691,244,2655,118,90,270,7,7,2,1,0,0,0,2,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_244_2655,1860017800,1860017700
55380000,2969,3403011,3403012,220,2655,62,353,173,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,"0/1/0/1,2/0/2",,0,0,,,,,,0,55380000_220_2655,1860017200,1860017100
55380000,2971,3403091,3403092,2655,2656,125,90,270,6,6,2,1,0,0,0,4,50,2,0,0,00002400,00002400,00002400,05,0,,0/1/0/2/0/2,0,0,,,,,,0,55380000_2655_2656,1860631900,1860632000
55380000,2973,3403092,3403091,758,2656,101,269,89,6,6,2,1,0,0,0,4,50,2,0,0,00002400,00002400,00002400,05,0,,"0/1/0/1,2/2/0",0,0,,,,,,0,55380000_758_2656,1860632000,1860631900
55380000,2985,3389471,3389472,467,2661,141,359,179,5,5,2,1,0,0,0,5,50,2,0,0,00002400,00002400,00002400,05,0,,"1/1/0/2,3,4/0/4/1,1",0,0,,,,,,0,55380000_467_2661,1850032400,1850032500
55380000,299,10419301,10419302,317,319,38,80,260,8,8,2,1,0,0,0,1,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_317_319,,
55380000,30,10415471,,41,752,49,297,117,5,5,2,2,0,0,3,4,50,1,1,0,00002400,00002400,00002400,05,0,"1/1/0/2,3,4/0/5/1,0",,0,0,,,,,,0,55380000_41_752,1850058300,
55380000,3000,3402991,3402992,1047,2666,34,1,181,6,6,2,1,0,0,0,4,50,1,0,0,00002400,00002400,00002400,05,0,0/1/0/2/0/2,,0,0,,,,,,0,55380000_1047_2666,1850043900,1850043800
55380000,3003,3402992,3402991,542,2666,71,167,2,6,6,2,1,0,0,0,4,50,1,0,0,00002400,00002400,00002400,05,0,0/1/0/2/0/2,,0,0,,,,,,0,55380000_542_2666,1850043800,1850043900
55380000,3004,3402882,3402881,574,2667,63,181,1,6,6,2,1,0,0,0,4,50,1,0,0,00002400,00002400,00002400,05,0,,"0/1/0/1,2/0/2",0,0,,,,,,0,55380000_574_2667,1850049000,1850049100
55380000,3006,3402881,3402882,2113,2667,36,357,177,6,6,2,1,0,0,0,4,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_2113_2667,1850049100,1850049000
55380000,301,10419301,10419302,319,321,31,79,259,8,8,2,1,0,0,0,1,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_319_321,,
55380000,3015,3389411,3389412,819,2671,99,88,268,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,,"0/1/0/2/0/3/1,0",0,0,,,,,,0,55380000_819_2671,1850029000,1850029100
55380000,3016,3389412,3389411,1385,2671,69,267,87,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,,"0/0/0/1,2/0/3/0,1",0,0,,,,,,0,55380000_1385_2671,1850029100,1850029000
55380000,302,10419301,10419302,321,322,49,78,258,8,8,2,1,0,0,0,1,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_321_322,,
55380000,3023,3389491,3389492,816,2674,191,359,179,5,5,2,1,0,0,0,6,50,2,0,0,00002400,00002400,00002400,05,0,"0/1/0/2,3/0/4/1,0","1/1/0/2,3,4/0/5/1,1",0,0,,,,,,0,55380000_816_2674,1850028400,1850028500
55380000,303,10419301,10419302,322,325,77,81,261,8,8,2,1,0,0,0,1,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_322_325,,
55380000,3038,,3403191,2680,2682,31,135,269,7,7,2,4,0,0,4,1,50,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_2680_2682,,1850208901
55380000,31,3402722,3402721,42,186,22,281,101,6,6,2,1,0,0,0,4,50,1,0,0,00002400,00002400,00002400,05,0,,"0/1/0/2,3/0/3/1,0",0,0,,,,,,0,55380000_42_186,1850040000,1850040100
55380000,32,3402721,3402722,42,863,26,98,276,6,6,2,1,0,0,0,4,50,1,0,0,00002400,00002400,00002400,05,0,,"0/1/0/2,3/0/3/1,0",0,0,,,,,,0,55380000_42_863,1850038500,1850038400
55380000,324,10419251,10419252,340,346,52,345,165,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,,"0/0/0/1,2/0/2",0,0,,,,,,0,55380000_340_346,1850037800,1850037900
55380000,3255,10419081,10419082,99,2880,99,119,278,7,7,2,1,0,0,0,2,60,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_99_2880,,
55380000,3285,3403111,3403112,776,2906,30,1,181,5,5,2,1,0,0,0,6,30,2,0,0,00002400,00002400,00002400,05,0,,"1/1,2/0/2,3/0/4/0,1",0,0,,,,,,0,55380000_776_2906,1850036500,1850036400
55380000,3286,3403112,3403111,1092,2906,66,181,1,5,5,2,1,0,0,0,6,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_1092_2906,1850036400,1850036500
55380000,3287,3403111,,2905,2906,45,268,143,7,7,2,4,0,0,3,1,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,55380000_2905_2906,1850036500,
55380000,3291,3389471,3389472,2661,2908,74,359,179,5,5,2,1,0,0,0,5,50,2,0,0,00002400,00002400,00002400,05,0,"1/1,2/0/2,3/0/4/1,0","0/0/0/1,2,3/0/4/0,2",0,0,,,,,,0,55380000_2661_2908,1850032400,1850032500
55380000,335,3389541,3389542,350,512,28,340,160,6,6,2,1,0,0,0,4,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.30,3.00,,,0,55380000_350_512,1850035000,1850035100
55380000,3356,3402962,3402961,940,2943,36,156,336,5,5,2,1,0,0,0,6,60,2,0,0,00002400,00002400,00002400,05,0,,"1/1/0/2,3,4/0/5/1,1",0,0,40.0,4.40,3.30,,,0,55380000_940_2943,1860022000,1860021900
55380000,3380,10297292,10297291,552,1001,337,161,341,5,5,2,1,0,0,0,6,60,2,1,0,00002400,00002400,00002400,05,0,"0/0/0/1,2,3/3/3","0/1/0/2,3,4/0/4/1,0",0,0,40.0,4.40,3.30,,,0,55380000_552_1001,1860025600,1860025500
